Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Classe;57.077.139/0001-50;2026-01-01;1;2026-02-11;SPGM II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-09-25;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRSPG2CTF013;6369404.661;S;N;;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4. andar;Itaim Bibi;São Paulo;SP;04543-120;3513-3144;;;www.oslodtvm.com;compliance@oslodtvm.com
Classe;57.136.514/0001-96;2026-01-01;1;2026-02-08;FII NOVUS DESENVOLVIMENTO URBANO RL;2025-02-12;INVESTIDOR PROFISSIONAL;;76723;N;N;;Residencial;Ativa;Indeterminado;;31/12;N;N;S;N;N;HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;39669186000101;AV. AGUA VERDE;1413;CJ 801;AGUA VERDE;CURITIBA;PR;80620-200;+55 (41) 3122-7300;;;https://hemeradtvm.com.br/;atendimentocvm@hemeradtvm.com.br
Classe;57.136.514/0001-96;2026-02-01;1;2026-03-05;FII NOVUS DESENVOLVIMENTO URBANO RL;2025-02-12;INVESTIDOR PROFISSIONAL;;76723;N;N;;Residencial;Ativa;Indeterminado;;31/12;N;N;S;N;N;HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;39669186000101;AV. AGUA VERDE;1413;CJ 801;AGUA VERDE;CURITIBA;PR;80620-200;+55 (41) 3122-7300;;;https://hemeradtvm.com.br/;atendimentocvm@hemeradtvm.com.br
Classe;57.170.846/0001-97;2026-01-01;1;2026-02-13;HSI CRED ESTR FII;2024-10-03;INVESTIDOR QUALIFICADO;BR0LPTCTF000;8105120;N;N;;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.216.258/0001-47;2026-01-01;1;2026-02-13;BGR B32 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-09-09;INVESTIDOR QUALIFICADO;BR0LU9CTF002;1932933;N;N;;Escritórios;Definida;Determinado;2030-09-09;30/06;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;57.231.494/0001-32;2026-01-01;1;2026-02-10;INVISTA GALPÕES FII - RESPONSABILIDADE LIMITADA;2023-06-28;INVESTIDOR PROFISSIONAL;;976000;S;N;;Multicategoria;Definida;Determinado;2099-12-31;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;57.244.407/0001-81;2026-01-01;1;2026-02-06;QUADRILÁTERO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-09-25;INVESTIDOR QUALIFICADO;0;25316953.6112896;N;S;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;SEFER INVESTIMENTOS DTVM LTDA;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;CJ 601 6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04538-100;11 31130060;;;www.seferinvestimentos.com.br;informeslegais@seferinvestimentos.com.br
Classe;57.285.563/0001-90;2026-01-01;1;2026-02-12;RJDI FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LTDA;2024-09-20;INVESTIDOR QUALIFICADO;;450000;N;N;;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 andar;Botafogo;Rio de Janeiro;RJ;22250-906;(11) 3524-8888;(11) 2137-8888;0800 605 888;https://www.genialinvestimentos.com.br/;middleadm@genial.com.vc
Classe;57.300.503/0001-08;2026-01-01;1;2026-02-13;ANNECY 59 FII;2024-10-07;INVESTIDOR PROFISSIONAL;BR0M39CTF000;43500000;N;N;;Multicategoria;Definida;Indeterminado;;30/06;N;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;57.306.908/0001-45;2026-01-01;1;2026-02-09;FII MONTBLANC;2024-12-11;INVESTIDOR QUALIFICADO;0;110566.16969902;N;N;;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;57.350.504/0001-59;2026-01-01;1;2026-02-13;ROMA VI FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP LIMITADA;2024-10-23;INVESTIDOR PROFISSIONAL;BR0M0ZCTF002;40434077;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
Classe;57.376.810/0001-64;2026-01-01;1;2026-02-12;BASÍLICA PARTNERS UNI FII CONSOLIDADA;2024-11-26;INVESTIDOR PROFISSIONAL;BRBPLCCTF007;1462996.5082;N;N;;Multicategoria;Definida;Indeterminado;;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;57.378.678/0001-20;2026-01-01;1;2026-02-13;SPX RE BRAD FII;2024-12-16;INVESTIDOR PROFISSIONAL;BRSPXMCTF005;831160;N;N;;Logística;Ativa;Determinado;2031-12-16;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.457.407/0001-60;2026-01-01;1;2026-02-13;MONTE BIANCO FII RESP LIMITADA;2024-11-19;INVESTIDOR PROFISSIONAL;;297360.9512;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;57.466.934/0001-30;2026-01-01;1;2026-02-12;MAUÁ CAPITAL LOGÍSTICA FII - RESPONSABILIDADE LIMITADA;2024-09-27;INVESTIDOR QUALIFICADO;BRMCLOCTF015;124642860;N;N;;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;57.469.492/0001-86;2026-01-01;1;2026-02-13;BTGP RE HF MULT FII;2024-09-30;INVESTIDORES EM GERAL;BR0M1UCTF001;12085604;N;N;;Outros;Ativa;Indeterminado;;30/06;N;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.495.006/0001-02;2026-01-01;1;2026-02-11;BRC IV DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-11-01;INVESTIDORES EM GERAL;0;170740;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;57.519.008/0001-86;2026-01-01;2;2026-02-23;STARBOARD III FII;2024-10-01;INVESTIDOR PROFISSIONAL;BR0M5TCTF004;36179;N;N;;Residencial;Ativa;Determinado;2031-10-01;28/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.545.219/0001-93;2026-01-01;1;2026-02-11;TERA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-14;INVESTIDOR PROFISSIONAL;;0;N;N;;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;OSLO CAPITAL DTVM;13673855000125;R DOUTOR EDUARDO DE SOUZA ARANHA;153;4º andar;Vila Nova Conceição;São Paulo;SP;4543120;(11) 3513-3144;;;www.oslodtvm.com;admfundos@oslodtvm.com
Classe;57.567.076/0001-10;2026-01-01;1;2026-02-13;NEOMALL FII;2024-10-31;INVESTIDOR QUALIFICADO;;6424390;N;N;;Shoppings;Ativa;Indeterminado;;30/06;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CAMBIO TITULOS E VA;02332886000104;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.583.846/0001-19;2026-01-01;1;2026-02-13;AZ QST PANORAMA FII;2024-12-26;INVESTIDORES EM GERAL;BR0MCACTF006;7086568;N;N;;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.593.613/0001-05;2026-01-01;2;2026-02-20;RIZA EQUITUS FII;2024-11-05;INVESTIDOR QUALIFICADO;BR0M5KCTF003;3396703;N;N;;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.640.413/0001-58;2026-01-01;1;2026-02-13;SÃO BENEDITO FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP LIMITADA;2024-10-22;INVESTIDOR QUALIFICADO;;700000;N;N;;Residencial;Ativa;Determinado;2029-07-31;31/12;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
Classe;57.682.963/0001-30;2026-01-01;1;2026-02-13;RBR FLAGSHIP I FII;2024-11-18;INVESTIDOR QUALIFICADO;BRSHIPCTF006;1602566;N;N;;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.683.576/0001-18;2026-01-01;1;2026-02-12;KINEA PRIME RESIDENCIAL I FII RESPONSABILIDADE LIMITADA;2024-12-18;INVESTIDOR QUALIFICADO;BRKPMRCTF012;8742;N;N;;Residencial;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
Classe;57.811.221/0001-67;2026-01-01;1;2026-02-05;FUNDO DE INVESTIMENTOS IMOBILIARIO SOFIA;2017-05-02;INVESTIDOR QUALIFICADO;BRSOFFCTF009;1834908.39664467;N;N;;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;SEFER INVESTIMENTOS DTVM LTDA;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.seferinvestimentos.com.br;informeslegais@seferinvestimentos.com.br
Classe;57.882.804/0001-89;2026-01-01;1;2026-02-13;RIZA THERA FII;2024-10-31;INVESTIDOR PROFISSIONAL;BR0PYHCTF008;104100;N;N;;Hospital;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.904.514/0001-99;2026-01-01;1;2026-02-17;LAZIO11 FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP LIMITADA;2024-11-28;INVESTIDOR PROFISSIONAL;;660307.5834;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
Classe;57.909.000/0001-26;2026-01-01;1;2026-02-13;VINCI OPORT LOG FII;2026-01-15;INVESTIDOR QUALIFICADO;BRVIOLCTF005;101500;N;N;;Logística;Ativa;Determinado;2030-11-11;31/12;N;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.927.297/0001-52;2026-01-01;1;2026-02-13;FII HCO OPPS AERO I;2025-05-08;INVESTIDOR QUALIFICADO;BRAEROCTF005;627261;N;N;;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;57.965.466/0001-49;2026-01-01;1;2026-02-12;WHG SP REALTY II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-11-25;INVESTIDOR QUALIFICADO;BR0MIGCTF000;111500.00122399;N;N;;Outros;Ativa;Determinado;2030-11-25;30/06;N;S;N;N;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;57.976.696/0001-03;2026-01-01;1;2026-02-13;BRIO REAL ESTATE COINVESTIMENTO FII;2024-11-27;INVESTIDOR QUALIFICADO;;21171.5;N;N;;Residencial;Ativa;Determinado;2030-11-27;30/06;N;S;N;N;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;57.977.051/0001-95;2026-01-01;1;2026-02-13;CLASSE I LIMAY FII RESPONSABILIDADE LIMITADA;2024-11-01;INVESTIDOR QUALIFICADO;;685871.89289701;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;PRAIA DE BOTAFOGO;228;9º ANDAR;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3005;;;https://www.genialinvestimentos.com.br/;middleadm@genial.com.vc
Classe;57.979.459/0001-04;2026-01-01;1;2026-02-12;MAUÁ CAPITAL LOGÍSTICA FEEDER FII;2024-11-04;INVESTIDORES EM GERAL;BRMCLGCTF003;80000000;N;N;;Outros;Ativa;Determinado;2029-11-04;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;57.986.419/0001-81;2026-01-01;1;2026-02-12;CCGL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-11-05;INVESTIDOR PROFISSIONAL;BR0MYPCTF008;25026.16710871;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;58.019.792/0001-26;2026-01-01;1;2026-02-17;COTA REAL 7 FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP LIMITADA;2025-02-10;INVESTIDOR QUALIFICADO;;1493;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
Classe;58.022.479/0001-47;2026-01-01;1;2026-02-13;BTGP LOG EL FII RL;2024-11-08;INVESTIDORES EM GERAL;BR0PYKCTF002;10850000;N;N;;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;58.054.129/0001-62;2026-01-01;1;2026-02-13;LUMINI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-11-27;INVESTIDOR PROFISSIONAL;BR0MQNCTF009;3672;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;S;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3.732;11º e 12º andar;Itaim Bibi;São Paulo;SP;04538-132;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Classe;58.099.321/0001-75;2026-01-01;1;2026-02-12;KINEA PRIME RESIDENCIAL I PVT FII RESPONSABILIDADE LIMITADA;2025-05-27;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRKPRPCTF007;31995092;N;N;;Residencial;Ativa;Determinado;2031-05-27;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
Classe;58.160.171/0001-68;2026-01-01;1;2026-02-17;ÍRIS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP LIMITADA;2025-02-21;INVESTIDOR PROFISSIONAL;;100;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
Classe;58.197.921/0001-76;2026-01-01;1;2026-03-03;FII SHOPPINGS POPULARES;2024-12-20;INVESTIDOR QUALIFICADO;0;38495.8022776;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;58.198.613/0001-65;2026-01-01;1;2026-02-12;ARX FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTFÓLIO RENDA CDI+;2024-11-22;INVESTIDORES EM GERAL;BR0MONCTF004;1938966;N;N;;Outros;Ativa;Determinado;2031-11-22;31/12;N;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;58.239.657/0001-96;2026-01-01;1;2026-02-13;JUBARTE BGS LOG FII;2025-09-01;INVESTIDOR QUALIFICADO;BRBGS1CTF011;145356;N;N;;Logística;Ativa;Determinado;2031-09-01;31/12;N;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;58.250.751/0001-46;2026-01-01;1;2026-02-13;FII HCO LOGISTICS OPPS;2025-03-27;INVESTIDOR QUALIFICADO;BR0NOSCTF001;249723.0242;N;N;;Logística;Ativa;Determinado;2032-03-27;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;58.263.012/0001-99;2026-01-01;1;2026-02-13;BRAZIL STRATEGY FI IMOBILIARIO DE RESPONSABILIDADE LIMITADA;2024-12-10;INVESTIDOR PROFISSIONAL;000000000000;100;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
Classe;58.268.583/0001-16;2026-01-01;1;2026-02-17;OMEGA FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA;2024-11-29;INVESTIDOR PROFISSIONAL;;1237679.80193845;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
Classe;58.290.688/0001-71;2026-01-01;1;2026-02-13;SPX RE RENDA I FII;2025-02-05;INVESTIDORES EM GERAL;BR0MSMCTF007;1273090;N;N;;Multicategoria;Ativa;Determinado;2031-02-05;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;58.316.418/0001-92;2026-01-01;1;2026-02-13;BRASOL IMOB S FII;2024-12-23;INVESTIDOR QUALIFICADO;BR0MSTCTF002;353525;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;58.350.082/0001-84;2026-01-01;1;2026-02-13;RB DESENV V FII;2025-07-22;INVESTIDOR QUALIFICADO;BRDRIMR03M12;68847;N;N;;Residencial;Ativa;Determinado;2031-12-19;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;58.366.499/0001-35;2026-01-01;1;2026-02-13;REC MASTER FUNDO DE CRI COTAS AMORTIZÁVEIS FII RESP LTDA;2025-07-17;INVESTIDORES EM GERAL;BRRMBSCTF007;2536202;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;S;N;S;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;58.372.239/0001-72;2026-01-01;1;2026-02-05;FII JK1 - CLASSE UNICA;2024-12-23;INVESTIDOR QUALIFICADO;;18355.60896;N;N;;Residencial;Ativa;Indeterminado;;31/12;N;S;N;N;S;FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;37678915000160;RUA CARDEAL ARCOVERDE;2450;4º ANDAR;Pinheiros;São Paulo;SP;05408-003;(11) 2391-4182;;;www.fiddgroup.com;fidd-monitoramento.adm@fiddgroup.com
Classe;58.378.463/0001-71;2026-01-01;1;2026-02-12;FII GALAPAGOS FEEDER LOGIST RESP LTDA;2024-12-20;INVESTIDOR PROFISSIONAL;BRGLPFCTF009;1505000;N;N;;Logística;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
